net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
220,0.9507397426577494,0.9065703143678718,0.9585642313657072,0.7319874965544673,0.4037464560689667,0.7882726417068494
221,0.9669848753696663,0.9242922686945502,0.9729266582171526,0.7699293104785099,0.4691875425851465,0.8058413905282334
222,0.9509247219055249,0.8910393218226702,0.9511767513361203,0.7230039136653705,0.3632768741140239,0.7344107172205201
223,0.9443868447365131,0.8849452699991449,0.9545936897690421,0.586879203163716,0.38326080201804863,0.6586584530147066
224,0.9502891188126712,0.8632172779743064,0.958270606697343,0.6615532632504123,0.5410141564151993,0.7314270248067846
225,0.8673452759482171,0.8498103565750623,0.9089101181012946,0.44437801375403446,0.4323474537254216,0.5566728822523838
226,0.9753520369939807,0.9494572709189079,0.980216297674098,0.8604619810162326,0.7398291157423093,0.891616429794602
227,0.9383918757467145,0.8969822747125761,0.9533490412676029,0.6645992052228632,0.6227733741970396,0.7459342427065792
228,0.9051092237251407,0.8959515570934256,0.9292412009367027,0.591584010034041,0.6470489629732049,0.7030322409685922
229,0.9042819918934569,0.8499225190944937,0.9181168831168831,0.4690351294548594,0.41197134719772455,0.5904636954778792
230,0.889226217900531,0.8246213535730741,0.904720289046776,0.5545329916548681,0.42078187039657156,0.6536432134166033
231,0.9103891708967851,0.8958240270727579,0.9303011844331641,0.57962910075618,0.6645713949561147,0.6487481207885157
232,0.9101681713577625,0.873052575677111,0.9259978757302176,0.5354746695059835,0.6369763548039536,0.6642293517386495
233,0.9321112131257842,0.8994985083274344,0.9362421766037524,0.7383525506510727,0.5786244112532934,0.7558569982908478
234,0.8276984126984127,0.789484126984127,0.8402821067821067,0.3171055053673289,0.1750026019865048,0.36609515113850827
235,0.9319126984126983,0.8943815628815628,0.9326379731379731,0.7070160134074559,0.5855976939519714,0.7503437465245135
236,0.6194842767295597,0.721440251572327,0.7508553459119497,0.14837609680786173,0.2145196510662267,0.23901319591563874
237,0.683415948275862,0.6760775862068965,0.7083836206896552,0.13745746887150434,0.21264301914155848,0.18601048028088601
238,0.8285817083864435,0.7912792558240447,0.8505408654932698,0.31635339914321026,0.1348582143501278,0.39807663260966086
239,0.865948717948718,0.881157264957265,0.8776094017094017,0.4727203427659494,0.36332505812059834,0.5307588684073489
240,0.877809906291834,0.8720334672021419,0.8864096385542168,0.6548202076058655,0.41501053762624346,0.6925848213290045
241,0.8971094257854821,0.9072979414951247,0.9172784398699892,0.6472816640620336,0.5292770838437472,0.7280060475275978
242,0.8821376114081996,0.9116064171122995,0.9102167557932264,0.5916438393278811,0.496667408796929,0.6357000988795701
243,0.9282346980545844,0.9242948791077529,0.9416202849339337,0.6648642610643705,0.7561707284991905,0.7521105728147102
244,0.8416301075268817,0.8519225806451611,0.8737591397849462,0.39483092563225364,0.5592395212343628,0.5465949745149745
245,0.8084886363636363,0.8297272727272726,0.8298295454545455,0.35734511049946416,0.5525433252901086,0.5179390871728919
246,0.9729288856304985,0.9512011241446725,0.971364247311828,0.8700321580195098,0.8780865155776401,0.8935134406022914
247,0.9257536764705883,0.9091764705882353,0.9368308823529411,0.6442068510006329,0.7387545291646463,0.7529144744360277
248,0.9413532359991283,0.9404053170625408,0.9599199950191452,0.6731233951244141,0.8155956186282477,0.7783584681549693
